Tender ID,Project Name,Budget,Deadline (Days),Key Requirements,Penalties,Region,Environmental Impact Score,Energy Use Reduction Goal (%),Waste Reduction Goal (%),Renewable Materials Used (%)
Tender_7552,Project_7552,3009538,212,Waste reduction,$140740 per day,Coastal,8,41,18,29
Tender_7553,Project_7553,14062594,550,Low-carbon materials,$281215 per day,Urban,2,30,12,44
Tender_7554,Project_7554,6714557,409,Low-carbon materials,$349122 per day,Urban,6,43,50,73
Tender_7555,Project_7555,30281175,75,Energy-efficient design,$160744 per day,Rural,1,10,58,58
Tender_7556,Project_7556,34456729,249,Low-carbon materials,$310401 per day,Coastal,1,34,23,47
Tender_7557,Project_7557,2173344,131,Waste reduction,$138185 per day,Coastal,8,46,42,69
Tender_7558,Project_7558,32890978,498,Energy-efficient design,$407798 per day,Coastal,7,24,44,78
Tender_7559,Project_7559,34058076,220,Low-carbon materials,$402510 per day,Coastal,1,19,52,45
Tender_7560,Project_7560,10839984,256,Low-carbon materials,$223492 per day,Urban,2,43,40,79
Tender_7561,Project_7561,13264889,357,Low-carbon materials,$460600 per day,Rural,8,47,10,48
Tender_7562,Project_7562,23324791,104,Waste reduction,$303227 per day,Urban,6,27,50,34
Tender_7563,Project_7563,32945252,238,Energy-efficient design,$465172 per day,Urban,2,12,38,37
Tender_7564,Project_7564,49653287,537,Low-carbon materials,$37142 per day,Urban,9,14,14,59
Tender_7565,Project_7565,35640077,241,Low-carbon materials,$361888 per day,Coastal,1,15,25,40
Tender_7566,Project_7566,21327820,614,Low-carbon materials,$212040 per day,Urban,1,39,57,76
Tender_7567,Project_7567,22467278,685,Low-carbon materials,$112688 per day,Urban,8,14,50,75
Tender_7568,Project_7568,10116367,657,Low-carbon materials,$179385 per day,Rural,8,22,37,53
Tender_7569,Project_7569,7093550,45,Waste reduction,$278513 per day,Urban,9,12,11,64
Tender_7570,Project_7570,35138013,76,Energy-efficient design,$193917 per day,Coastal,5,25,28,70
Tender_7571,Project_7571,45913728,420,Waste reduction,$125728 per day,Coastal,3,41,18,47
Tender_7572,Project_7572,9406497,240,Low-carbon materials,$19932 per day,Coastal,9,11,14,23
Tender_7573,Project_7573,14269873,149,Waste reduction,$387534 per day,Urban,5,49,19,25
Tender_7574,Project_7574,49125112,327,Waste reduction,$450348 per day,Coastal,6,39,16,67
Tender_7575,Project_7575,2952999,34,Energy-efficient design,$54344 per day,Rural,6,16,10,40
Tender_7576,Project_7576,31327692,276,Low-carbon materials,$21395 per day,Urban,8,43,12,65
Tender_7577,Project_7577,26510604,705,Waste reduction,$413586 per day,Urban,7,26,28,22
Tender_7578,Project_7578,48394078,368,Energy-efficient design,$51663 per day,Rural,2,36,36,22
Tender_7579,Project_7579,35553971,211,Energy-efficient design,$455725 per day,Urban,9,39,44,53
Tender_7580,Project_7580,8273621,429,Low-carbon materials,$410622 per day,Urban,7,47,41,43
Tender_7581,Project_7581,775808,263,Low-carbon materials,$84083 per day,Coastal,8,13,48,70
Tender_7582,Project_7582,21369602,410,Low-carbon materials,$240306 per day,Urban,8,45,40,55
Tender_7583,Project_7583,3454800,441,Low-carbon materials,$297976 per day,Coastal,1,39,32,40
Tender_7584,Project_7584,46607301,75,Energy-efficient design,$313093 per day,Rural,7,40,19,68
Tender_7585,Project_7585,40381964,189,Energy-efficient design,$207851 per day,Rural,7,24,15,37
Tender_7586,Project_7586,6343564,175,Waste reduction,$325140 per day,Rural,8,40,12,56
Tender_7587,Project_7587,22866696,643,Energy-efficient design,$184830 per day,Coastal,3,23,13,24
Tender_7588,Project_7588,31831511,282,Waste reduction,$54071 per day,Rural,2,50,43,65
Tender_7589,Project_7589,3596387,666,Energy-efficient design,$432844 per day,Coastal,10,16,28,38
Tender_7590,Project_7590,7419113,714,Low-carbon materials,$330020 per day,Rural,3,36,45,64
Tender_7591,Project_7591,35435378,294,Energy-efficient design,$350012 per day,Rural,3,46,37,44
Tender_7592,Project_7592,44723686,462,Low-carbon materials,$119259 per day,Coastal,9,19,30,42
Tender_7593,Project_7593,21470231,614,Waste reduction,$10804 per day,Coastal,4,38,29,24
Tender_7594,Project_7594,2008624,671,Low-carbon materials,$407982 per day,Urban,5,32,21,47
Tender_7595,Project_7595,39259384,347,Waste reduction,$164112 per day,Rural,10,49,32,77
Tender_7596,Project_7596,21447555,239,Low-carbon materials,$346960 per day,Urban,2,20,53,51
Tender_7597,Project_7597,43372554,699,Energy-efficient design,$492691 per day,Rural,5,41,31,70
Tender_7598,Project_7598,14582505,309,Low-carbon materials,$274091 per day,Urban,4,29,55,74
Tender_7599,Project_7599,22033917,449,Energy-efficient design,$460706 per day,Coastal,1,36,37,57
Tender_7600,Project_7600,13959052,40,Energy-efficient design,$203395 per day,Urban,10,13,55,30
Tender_7601,Project_7601,13421519,455,Energy-efficient design,$87295 per day,Rural,3,15,43,27
Tender_7602,Project_7602,19731211,453,Low-carbon materials,$485293 per day,Coastal,2,12,34,29
Tender_7603,Project_7603,19065636,416,Energy-efficient design,$465200 per day,Coastal,6,11,19,48
Tender_7604,Project_7604,36220424,314,Low-carbon materials,$483800 per day,Rural,3,35,21,24
Tender_7605,Project_7605,21917779,224,Low-carbon materials,$381255 per day,Urban,8,50,20,66
Tender_7606,Project_7606,30102768,529,Low-carbon materials,$266757 per day,Urban,3,48,49,58
Tender_7607,Project_7607,45538372,289,Energy-efficient design,$250997 per day,Rural,6,38,13,74
Tender_7608,Project_7608,8395414,644,Energy-efficient design,$193646 per day,Urban,10,40,57,40
Tender_7609,Project_7609,18797514,40,Low-carbon materials,$284821 per day,Rural,8,28,51,29
Tender_7610,Project_7610,10520744,671,Low-carbon materials,$207157 per day,Coastal,9,13,30,45
Tender_7611,Project_7611,11069378,434,Energy-efficient design,$407927 per day,Urban,4,10,27,25
Tender_7612,Project_7612,18863460,72,Low-carbon materials,$258957 per day,Urban,4,48,28,50
Tender_7613,Project_7613,8181307,489,Low-carbon materials,$35570 per day,Rural,7,39,16,27
Tender_7614,Project_7614,1523860,161,Waste reduction,$477420 per day,Urban,8,13,39,52
Tender_7615,Project_7615,42305128,708,Energy-efficient design,$123369 per day,Coastal,5,14,15,46
Tender_7616,Project_7616,38055849,258,Low-carbon materials,$213052 per day,Rural,1,42,11,50
Tender_7617,Project_7617,34998027,102,Low-carbon materials,$181729 per day,Rural,9,23,32,23
Tender_7618,Project_7618,7370289,682,Energy-efficient design,$227555 per day,Coastal,10,18,34,62
Tender_7619,Project_7619,14363173,147,Low-carbon materials,$86903 per day,Coastal,2,33,41,57
Tender_7620,Project_7620,36908485,148,Low-carbon materials,$37056 per day,Coastal,3,50,23,47
Tender_7621,Project_7621,24009452,192,Waste reduction,$111870 per day,Rural,1,35,48,52
Tender_7622,Project_7622,37367305,530,Energy-efficient design,$401830 per day,Urban,6,34,56,35
Tender_7623,Project_7623,21873160,98,Low-carbon materials,$231491 per day,Urban,10,14,19,74
Tender_7624,Project_7624,18689998,217,Low-carbon materials,$123053 per day,Urban,10,44,49,64
Tender_7625,Project_7625,9999717,579,Waste reduction,$143027 per day,Rural,5,10,23,65
Tender_7626,Project_7626,47768376,365,Waste reduction,$169406 per day,Urban,5,34,54,67
Tender_7627,Project_7627,19509773,201,Waste reduction,$366517 per day,Urban,8,16,51,71
Tender_7628,Project_7628,39026054,292,Low-carbon materials,$157460 per day,Coastal,7,10,36,50
Tender_7629,Project_7629,16929932,437,Waste reduction,$120774 per day,Urban,10,43,58,28
Tender_7630,Project_7630,11994069,321,Energy-efficient design,$339707 per day,Urban,9,31,46,76
Tender_7631,Project_7631,5281028,579,Energy-efficient design,$322021 per day,Urban,9,25,12,21
Tender_7632,Project_7632,21396194,323,Waste reduction,$145352 per day,Rural,1,39,39,24
Tender_7633,Project_7633,41655375,321,Energy-efficient design,$221270 per day,Coastal,2,12,10,69
Tender_7634,Project_7634,23232382,613,Energy-efficient design,$276689 per day,Coastal,3,10,34,47
Tender_7635,Project_7635,36777515,297,Low-carbon materials,$419407 per day,Rural,3,41,26,36
Tender_7636,Project_7636,30272689,141,Energy-efficient design,$323392 per day,Rural,6,13,53,54
Tender_7637,Project_7637,3904176,152,Waste reduction,$207929 per day,Rural,7,11,43,61
Tender_7638,Project_7638,9229118,434,Low-carbon materials,$401752 per day,Urban,3,16,51,76
Tender_7639,Project_7639,2445666,236,Low-carbon materials,$397317 per day,Rural,1,10,41,40
Tender_7640,Project_7640,32090529,118,Waste reduction,$386821 per day,Urban,9,19,19,80
Tender_7641,Project_7641,45831765,598,Low-carbon materials,$138243 per day,Rural,4,18,55,36
Tender_7642,Project_7642,3886045,539,Energy-efficient design,$131964 per day,Rural,7,18,25,49
Tender_7643,Project_7643,7608635,235,Waste reduction,$65024 per day,Urban,2,17,31,25
Tender_7644,Project_7644,26242936,160,Waste reduction,$291656 per day,Urban,1,20,58,35
Tender_7645,Project_7645,4110448,560,Energy-efficient design,$47716 per day,Urban,9,35,43,34
Tender_7646,Project_7646,6279387,66,Energy-efficient design,$363509 per day,Rural,9,45,59,28
Tender_7647,Project_7647,29119631,510,Low-carbon materials,$88925 per day,Urban,1,23,59,62
Tender_7648,Project_7648,26801088,520,Low-carbon materials,$112852 per day,Urban,3,49,58,40
Tender_7649,Project_7649,12511345,141,Low-carbon materials,$126575 per day,Coastal,6,12,56,55
Tender_7650,Project_7650,47790112,144,Energy-efficient design,$204397 per day,Urban,8,30,22,25
Tender_7651,Project_7651,40505027,264,Energy-efficient design,$240552 per day,Rural,1,16,45,64
Tender_7652,Project_7652,40279196,68,Low-carbon materials,$366320 per day,Rural,2,12,50,57
Tender_7653,Project_7653,42743062,427,Waste reduction,$231081 per day,Urban,7,17,46,65
Tender_7654,Project_7654,46813497,218,Energy-efficient design,$56544 per day,Urban,3,14,52,46
Tender_7655,Project_7655,47433624,115,Waste reduction,$259968 per day,Urban,1,44,52,33
Tender_7656,Project_7656,30419565,99,Energy-efficient design,$384375 per day,Rural,7,14,31,36
Tender_7657,Project_7657,41860222,277,Waste reduction,$451561 per day,Rural,4,34,15,55
Tender_7658,Project_7658,24365543,476,Waste reduction,$399433 per day,Rural,8,46,39,76
Tender_7659,Project_7659,21467537,660,Low-carbon materials,$483000 per day,Rural,1,22,33,25
Tender_7660,Project_7660,22802429,409,Waste reduction,$35069 per day,Rural,4,27,50,34
Tender_7661,Project_7661,13797429,478,Low-carbon materials,$245139 per day,Urban,6,47,18,21
Tender_7662,Project_7662,48341820,176,Energy-efficient design,$472838 per day,Urban,6,17,13,73
Tender_7663,Project_7663,45521341,482,Energy-efficient design,$125259 per day,Urban,10,10,29,22
Tender_7664,Project_7664,36301567,641,Waste reduction,$449457 per day,Urban,6,34,39,39
Tender_7665,Project_7665,5771106,72,Energy-efficient design,$75028 per day,Rural,10,39,40,63
Tender_7666,Project_7666,31752286,708,Waste reduction,$474471 per day,Urban,2,37,11,35
Tender_7667,Project_7667,38603695,545,Waste reduction,$244094 per day,Rural,6,49,12,76
Tender_7668,Project_7668,9344631,223,Energy-efficient design,$168048 per day,Rural,2,43,29,44
Tender_7669,Project_7669,6735498,245,Low-carbon materials,$156769 per day,Rural,7,40,43,76
Tender_7670,Project_7670,47382212,355,Energy-efficient design,$464236 per day,Coastal,8,14,22,29
Tender_7671,Project_7671,31925464,74,Low-carbon materials,$197342 per day,Urban,7,12,54,43
Tender_7672,Project_7672,7027209,612,Low-carbon materials,$251688 per day,Rural,2,17,10,61
Tender_7673,Project_7673,31073736,44,Low-carbon materials,$251985 per day,Urban,7,28,53,78
Tender_7674,Project_7674,21330033,186,Low-carbon materials,$474593 per day,Rural,7,49,38,45
Tender_7675,Project_7675,46434539,379,Waste reduction,$234399 per day,Rural,3,29,35,56
Tender_7676,Project_7676,43746200,286,Waste reduction,$100732 per day,Rural,10,15,18,27
Tender_7677,Project_7677,48161782,209,Low-carbon materials,$364000 per day,Rural,7,15,39,62
Tender_7678,Project_7678,31732234,388,Energy-efficient design,$226780 per day,Rural,6,37,25,41
Tender_7679,Project_7679,32077799,503,Waste reduction,$476717 per day,Urban,9,24,20,35
Tender_7680,Project_7680,16048735,235,Waste reduction,$81253 per day,Rural,7,21,33,80
Tender_7681,Project_7681,15518591,689,Low-carbon materials,$213488 per day,Rural,4,45,31,67
Tender_7682,Project_7682,10144998,87,Low-carbon materials,$138452 per day,Urban,7,19,23,61
Tender_7683,Project_7683,41902282,430,Energy-efficient design,$215737 per day,Urban,1,19,44,66
Tender_7684,Project_7684,17817627,419,Waste reduction,$243044 per day,Coastal,3,33,20,58
Tender_7685,Project_7685,24890672,186,Energy-efficient design,$292162 per day,Urban,6,17,39,75
Tender_7686,Project_7686,26811836,328,Waste reduction,$174186 per day,Rural,4,46,56,63
Tender_7687,Project_7687,12804616,547,Energy-efficient design,$375229 per day,Coastal,7,34,29,35
Tender_7688,Project_7688,47450342,95,Waste reduction,$31569 per day,Rural,9,26,23,20
Tender_7689,Project_7689,45139515,260,Waste reduction,$277093 per day,Coastal,8,18,45,41
Tender_7690,Project_7690,22667933,218,Waste reduction,$332045 per day,Urban,4,47,24,55
Tender_7691,Project_7691,22294347,672,Energy-efficient design,$482765 per day,Urban,3,31,19,70
Tender_7692,Project_7692,30919311,229,Energy-efficient design,$486834 per day,Rural,1,42,54,80
Tender_7693,Project_7693,33216023,373,Energy-efficient design,$300596 per day,Coastal,10,50,35,25
Tender_7694,Project_7694,2530991,703,Waste reduction,$489634 per day,Rural,3,34,58,79
Tender_7695,Project_7695,4886584,479,Energy-efficient design,$474768 per day,Urban,3,17,20,54
Tender_7696,Project_7696,32399149,55,Waste reduction,$327432 per day,Urban,6,37,18,51
Tender_7697,Project_7697,8075722,481,Waste reduction,$266054 per day,Urban,5,38,31,64
Tender_7698,Project_7698,24084794,101,Energy-efficient design,$436622 per day,Rural,6,19,13,44
Tender_7699,Project_7699,32621797,281,Low-carbon materials,$269993 per day,Coastal,1,16,37,30
Tender_7700,Project_7700,31453405,646,Low-carbon materials,$148918 per day,Coastal,9,14,60,78
Tender_7701,Project_7701,11962297,571,Energy-efficient design,$420809 per day,Rural,1,41,23,38
Tender_7702,Project_7702,19441971,324,Energy-efficient design,$269939 per day,Coastal,7,11,29,20
Tender_7703,Project_7703,23895186,600,Low-carbon materials,$415475 per day,Rural,10,19,43,37
Tender_7704,Project_7704,41063297,194,Low-carbon materials,$460200 per day,Urban,5,30,23,79
Tender_7705,Project_7705,39066005,176,Waste reduction,$206258 per day,Rural,1,26,39,47
Tender_7706,Project_7706,9049266,590,Waste reduction,$331533 per day,Coastal,10,29,25,44
Tender_7707,Project_7707,34587925,355,Energy-efficient design,$152928 per day,Urban,8,48,57,25
Tender_7708,Project_7708,7407663,88,Energy-efficient design,$368685 per day,Rural,9,34,53,21
Tender_7709,Project_7709,27725125,144,Energy-efficient design,$160394 per day,Rural,8,30,57,73
Tender_7710,Project_7710,48434055,96,Energy-efficient design,$350820 per day,Urban,4,30,18,24
Tender_7711,Project_7711,7679393,449,Low-carbon materials,$135528 per day,Urban,9,12,24,22
Tender_7712,Project_7712,22368747,560,Waste reduction,$159558 per day,Urban,8,20,10,47
Tender_7713,Project_7713,37822585,577,Waste reduction,$450040 per day,Urban,2,27,14,63
Tender_7714,Project_7714,44083946,47,Low-carbon materials,$273420 per day,Coastal,9,20,26,78
Tender_7715,Project_7715,5259628,663,Energy-efficient design,$383745 per day,Coastal,4,15,36,79
Tender_7716,Project_7716,20774804,203,Waste reduction,$185260 per day,Urban,5,43,26,64
Tender_7717,Project_7717,36251949,359,Waste reduction,$82528 per day,Rural,2,19,37,24
Tender_7718,Project_7718,31435498,409,Low-carbon materials,$317984 per day,Rural,1,30,40,56
Tender_7719,Project_7719,27398338,69,Waste reduction,$195672 per day,Coastal,1,26,33,42
Tender_7720,Project_7720,40130197,176,Low-carbon materials,$454827 per day,Coastal,1,50,59,67
Tender_7721,Project_7721,28245616,136,Waste reduction,$109750 per day,Urban,7,43,11,52
Tender_7722,Project_7722,16510516,269,Low-carbon materials,$243898 per day,Urban,7,13,25,74
Tender_7723,Project_7723,42166205,36,Energy-efficient design,$403165 per day,Urban,6,31,43,24
Tender_7724,Project_7724,16853830,420,Energy-efficient design,$251012 per day,Rural,9,39,13,70
Tender_7725,Project_7725,37272236,33,Waste reduction,$422725 per day,Urban,5,32,60,44
Tender_7726,Project_7726,11171670,606,Waste reduction,$143038 per day,Coastal,9,49,48,25
Tender_7727,Project_7727,32871615,89,Low-carbon materials,$470417 per day,Urban,5,31,30,53
Tender_7728,Project_7728,26257486,426,Low-carbon materials,$442971 per day,Coastal,4,10,57,59
Tender_7729,Project_7729,4933207,610,Energy-efficient design,$465717 per day,Urban,10,20,28,32
Tender_7730,Project_7730,23364940,152,Energy-efficient design,$24416 per day,Urban,4,28,15,65
Tender_7731,Project_7731,14474625,259,Low-carbon materials,$404913 per day,Coastal,1,19,44,29
Tender_7732,Project_7732,47077568,673,Low-carbon materials,$421046 per day,Rural,1,26,30,56
Tender_7733,Project_7733,40159338,66,Energy-efficient design,$135842 per day,Rural,5,18,54,64
Tender_7734,Project_7734,29433885,607,Waste reduction,$259665 per day,Coastal,7,36,20,54
Tender_7735,Project_7735,29716092,588,Waste reduction,$214101 per day,Rural,1,23,13,47
Tender_7736,Project_7736,38564898,105,Waste reduction,$254177 per day,Coastal,4,25,23,40
Tender_7737,Project_7737,23464709,50,Waste reduction,$230144 per day,Coastal,6,33,47,32
Tender_7738,Project_7738,37042580,694,Low-carbon materials,$302328 per day,Coastal,7,21,41,47
Tender_7739,Project_7739,47082487,517,Energy-efficient design,$259204 per day,Rural,1,24,16,44
Tender_7740,Project_7740,16348048,615,Waste reduction,$157530 per day,Urban,9,17,12,69
Tender_7741,Project_7741,12115568,690,Waste reduction,$23118 per day,Rural,10,39,17,27
Tender_7742,Project_7742,44967155,425,Waste reduction,$149008 per day,Rural,8,50,54,39
Tender_7743,Project_7743,45436444,319,Low-carbon materials,$467241 per day,Rural,1,30,11,42
Tender_7744,Project_7744,5727404,660,Low-carbon materials,$88799 per day,Urban,7,28,27,21
Tender_7745,Project_7745,48275392,426,Energy-efficient design,$21810 per day,Rural,5,42,58,62
